rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
35,한 걸음 앞선 개발자가 지금 꼭 알아야 할 클로드 코드,"조훈, 정찬훈",길벗,2025년 09월,26000,23400,8.9,	9791140715725,https://www.yes24.com/product/goods/152379887
36,프셉마음 : 정형외과편,박기옥,드림널스,2021년 06월,29000,26100,10.0,	9791190939539,https://www.yes24.com/product/goods/102012355
37,상담자가 반드시 알아야 할 40가지 상담기법,"Bradley T. Erford, 김은하",학지사,2021년 04월,23000,23000,10.0,	9788999723896,https://www.yes24.com/product/goods/100003800
38,Do it! 커서로 시작하는 AI 코딩 입문,고경희,이지스퍼블리싱,2025년 09월,23000,20700,9.9,	9791163037682,https://www.yes24.com/product/goods/154286556
39,근골격 해부학,,대학서림,2025년 08월,22000,22000,10.0,	9788969403551,https://www.yes24.com/product/goods/151125061
40,아동과 청소년을 위한 인지행동치료(CBT) 워크북,"Jenna Berman, 김동일",학지사,2024년 05월,18000,18000,9.0,	9788999731211,https://www.yes24.com/product/goods/126789131
41,2026 에듀윌 소방설비기사 실기 기계+무료특강,"손익희, 김윤수",에듀윌,2026년 02월,43000,38700,10.0,	9791136041364,https://www.yes24.com/product/goods/177188186
42,한국어 문법 총론 1,"구본관, 박재연, 이진호, 이선웅",집문당,2025년 08월,35000,35000,,	9788930319768,https://www.yes24.com/product/goods/152957561
43,파워운동생리학,"Scott K Powers, 구정훈, 김도연, 김언호, 이규완",한국맥그로힐(McGraw-Hill KOREA),2025년 02월,50000,50000,10.0,	9791132116073,https://www.yes24.com/product/goods/143096200
44,"수업의 변화를 이끄는 힘, IB 개념기반 탐구","이경희, 나광진, 최은정, 고민정, 박정민, 정보 더 보기/감추기, 이경희, 나광진, 최은정, 고민정, 박정민, 박화정, 안연경, 한혜연",학지사,2025년 02월,18000,18000,,	9788999732645,https://www.yes24.com/product/goods/142804286
45,IB로 그리는 개념기반 탐구학습,"조현영, 최화영, 송슬기, 박영주, 김빛나",학지사,2024년 11월,16000,16000,,	9788999732713,https://www.yes24.com/product/goods/138333064
46,개념 기반 탐구로 IB 초등 수업하기,"정한식, 류효준, 이관구",학지사,2024년 10월,18000,18000,,	9788999732515,https://www.yes24.com/product/goods/138333063
47,미시경제학,"이준구, 최승주",문우사,2024년 03월,42000,40740,10.0,	9791197967689,https://www.yes24.com/product/goods/124925906
48,현대 이상심리학,권석만,학지사,2023년 06월,32000,31040,8.9,	9788999729126,https://www.yes24.com/product/goods/122693013
49,크램북 CRAMBOOK 1 첫 임상대처 가이드,"홍지수, 오윤희",포널스출판사,2025년 09월,28000,25200,10.0,	9791166273469,https://www.yes24.com/product/goods/113811551
50,마이어스의 심리학개론,"데이비드 G. 마이어스, C. Nathan DeWall, 신현정, 김비아",시그마프레스,2022년 02월,33000,33000,9.5,	9791162263648,https://www.yes24.com/product/goods/107638866
51,수목생리학,이경준,서울대학교출판문화원,2021년 08월,22000,19800,9.7,	9788952129611,https://www.yes24.com/product/goods/103522302
52,감각통합 Q&A,"Reiko Tsuchida, 김경미",학지사메디컬,2020년 03월,22000,22000,10.0,	9788960698734,https://www.yes24.com/product/goods/89838891
53,만화의 이해 (Understanding Comics),"스콧 맥클라우드, 김낙호",비즈앤비즈,2008년 07월,19000,17100,9.8,	9788992607148,https://www.yes24.com/product/goods/3001183
54,시창과 청음연습 1,이성천,음악예술사,2002년 02월,5000,4500,9.3,	9788972960010,https://www.yes24.com/product/goods/165561
