rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
92,한국조직신학자 향목 최윤배 교수의 영성집,최윤배,창공,2026년 04월,24000,22800,,	9788996875260,https://www.yes24.com/product/goods/194922763
93,맥락이 잡히는 성경 개관 1,양옥규,카비넌트북스,2026년 08월,30000,28500,,	9791198620088,https://www.yes24.com/product/goods/194922652
94,아무것도 하지 않는 교회,김태헌,비전북(출판사),2026년 08월,10000,9500,,	9791186387726,https://www.yes24.com/product/goods/194922530
95,비파와 수금으로 Vol.1,"황광선, Lawrence Lee",중앙아트,2026년 07월,22000,20900,,	9788960572867,https://www.yes24.com/product/goods/194921936
96,약속의 별,Stan Pethel,중앙아트,2026년 07월,7000,6650,,	9788960579972,https://www.yes24.com/product/goods/194920229
97,"소망의 밤, 은혜의 밤",Joel Raney,중앙아트,2026년 07월,7000,6650,,	9788960579965,https://www.yes24.com/product/goods/194920206
98,별 아래 부르는 노래,트루바,중앙아트,2026년 07월,7000,6650,,	9788960573314,https://www.yes24.com/product/goods/194920078
99,Rejoice 온 세상 기뻐하라!,진선미,중앙아트,2026년 07월,7000,6650,,	9788960578432,https://www.yes24.com/product/goods/194919987
100,기쁨의 소식 GOOD NEWS 3,김진수,중앙아트,2026년 07월,15000,14250,,	9788960578555,https://www.yes24.com/product/goods/194919427
101,찬양의 하모니 vol.2,편집부,중앙아트,2026년 07월,15000,14250,,	9788960573185,https://www.yes24.com/product/goods/194919356
102,중앙성가 베스트 8,박신화,중앙아트,2026년 07월,15000,14250,,	9788960579118,https://www.yes24.com/product/goods/194919344
103,중앙성가 52집 (확대판),박신화,중앙아트,2026년 07월,18000,17100,,	9788960576117,https://www.yes24.com/product/goods/194919276
